NeutTitreRelConvPlasma,Efficacy,Lower,Upper,NeutRatio_Reported,Study
9.733,98.575366990513,97.472236195823,99.678497785203,0.988246723375378,LogisticModel
9.734,98.5755467118885,97.4724999624053,99.6785934613716,0.988291341907488,LogisticModel
9.735,98.575726393265,97.4727636679415,99.6786891185884,0.98833595585605,LogisticModel
9.736,98.5759060346552,97.4730273264855,99.6787847428249,0.988380565222009,LogisticModel
9.737,98.576085636072,97.4732909287175,99.6788803434265,0.988425170006303,LogisticModel
9.738,98.5762651975281,97.4735544842412,99.6789759108149,0.988469770209876,LogisticModel
9.739,98.5764447190361,97.4738179800539,99.6790714580184,0.988514365833666,LogisticModel
9.74,98.576624200609,97.4740814338926,99.6791669673254,0.988558956878616,LogisticModel
9.741,98.5768036422594,97.4743448286459,99.6792624558728,0.988603543345664,LogisticModel
9.742,98.576983044,97.4746081711765,99.6793579168235,0.988648125235751,LogisticModel
9.743,98.5771624058436,97.4748714580723,99.679453353615,0.988692702549817,LogisticModel
9.744,98.577341727803,97.475134706471,99.679548749135,0.9887372752888,LogisticModel
9.745,98.5775210098907,97.4753978958358,99.6796441239457,0.98878184345364,LogisticModel
9.746,98.5777002521196,97.4756610271213,99.679739477118,0.988826407045276,LogisticModel
9.747,98.5778794545024,97.4759241165236,99.6798347924813,0.988870966064645,LogisticModel
9.748,98.5780586170517,97.4761871469305,99.679930087173,0.988915520512687,LogisticModel
9.749,98.5782377397803,97.4764501183548,99.6800253612059,0.988960070390338,LogisticModel
9.75,98.5784168227008,97.4767130523016,99.6801205931001,0.989004615698537,LogisticModel
9.751,98.578595865826,97.4769759288328,99.6802158028192,0.98904915643822,LogisticModel
9.752,98.5787748691685,97.4772387473618,99.6803109909752,0.989093692610325,LogisticModel
9.753,98.578953832741,97.4775015284523,99.6804061370297,0.989138224215789,LogisticModel
9.754,98.5791327565561,97.477764240349,99.6805012727633,0.989182751255548,LogisticModel
9.755,98.5793116406266,97.4780269138909,99.6805963673624,0.989227273730537,LogisticModel
9.756,98.5794904849651,97.478289527598,99.6806914423323,0.989271791641693,LogisticModel
9.757,98.5796692895843,97.4785520911595,99.6807864880091,0.989316304989951,LogisticModel
9.758,98.5798480544968,97.4788146061294,99.6808815028641,0.989360813776247,LogisticModel
9.759,98.5800267797152,97.4790770700376,99.6809764893928,0.989405318001516,LogisticModel
9.76,98.5802054652522,97.4793394747608,99.6810714557436,0.989449817666692,LogisticModel
9.761,98.5803841111205,97.4796018337573,99.6811663884836,0.989494312772709,LogisticModel
9.762,98.5805627173326,97.4798641407883,99.6812612938768,0.989538803320503,LogisticModel
9.763,98.5807412839011,97.4801263914991,99.6813561763032,0.989583289311005,LogisticModel
9.764,98.5809198108388,97.4803885965218,99.6814510251559,0.989627770745151,LogisticModel
9.765,98.5810982981583,97.4806507433655,99.6815458529511,0.989672247623873,LogisticModel
9.766,98.581276745872,97.4809128470299,99.6816406447141,0.989716719948105,LogisticModel
9.767,98.5814551539927,97.4811748909998,99.6817354169856,0.989761187718778,LogisticModel
9.768,98.5816335225329,97.4814368830809,99.6818301619849,0.989805650936826,LogisticModel
9.769,98.5818118515053,97.4816988232859,99.6819248797246,0.98985010960318,LogisticModel
9.77,98.5819901409224,97.4819607150531,99.6820195667916,0.989894563718773,LogisticModel
9.771,98.5821683907967,97.482222555912,99.6821142256814,0.989939013284535,LogisticModel
9.772,98.5823466011409,97.4824843424502,99.6822088598317,0.989983458301399,LogisticModel
9.773,98.5825247719676,97.4827460787041,99.6823034652312,0.990027898770295,LogisticModel
9.774,98.5827029032893,97.4830077650305,99.6823980415482,0.990072334692153,LogisticModel
9.775,98.5828809951186,97.4832693976725,99.6824925925647,0.990116766067904,LogisticModel
9.776,98.5830590474681,97.4835309804127,99.6825871145233,0.990161192898479,LogisticModel
9.777,98.5832370603502,97.4837925129195,99.6826816077808,0.990205615184806,LogisticModel
9.778,98.5834150337775,97.4840539886988,99.6827760788562,0.990250032927817,LogisticModel
9.779,98.5835929677626,97.4843154176956,99.6828705178296,0.990294446128439,LogisticModel
9.78,98.5837708623181,97.4845767934161,99.6829649312201,0.990338854787601,LogisticModel
9.781,98.5839487174563,97.4848381183558,99.6830593165569,0.990383258906234,LogisticModel
9.782,98.58412653319,97.4850993906426,99.6831536757374,0.990427658485264,LogisticModel
9.783,98.5843043095315,97.4853606102891,99.683248008774,0.990472053525619,LogisticModel
9.784,98.5844820464935,97.4856217763652,99.6833423166218,0.990516444028229,LogisticModel
9.785,98.5846597440884,97.4858828929989,99.6834365951778,0.99056082999402,LogisticModel
9.786,98.5848374023286,97.4861439601111,99.6835308445462,0.990605211423919,LogisticModel
9.787,98.5850150212269,97.4864049740359,99.6836250684179,0.990649588318854,LogisticModel
9.788,98.5851926007955,97.4866659431777,99.6837192584133,0.990693960679751,LogisticModel
9.789,98.5853701410471,97.4869268597552,99.6838134223389,0.990738328507537,LogisticModel
9.79,98.585547641994,97.4871877163319,99.6839075676561,0.990782691803138,LogisticModel
9.791,98.5857251036488,97.4874485228524,99.6840016844451,0.990827050567479,LogisticModel
9.792,98.5859025260239,97.487709278732,99.6840957733159,0.990871404801486,LogisticModel
9.793,98.5860799091319,97.4879699908348,99.684189827429,0.990915754506084,LogisticModel
9.794,98.5862572529851,97.4882306435848,99.6842838623855,0.990960099682199,LogisticModel
9.795,98.5864345575961,97.4884912497549,99.6843778654373,0.991004440330755,LogisticModel
9.796,98.5866118229773,97.4887518081633,99.6844718377913,0.991048776452676,LogisticModel
9.797,98.5867890491411,97.4890123053709,99.6845657929113,0.991093108048887,LogisticModel
9.798,98.5869662361,97.4892727520134,99.6846597201866,0.991137435120312,LogisticModel
9.799,98.5871433838664,97.4895331524722,99.6847536152607,0.991181757667873,LogisticModel
9.8,98.5873204924528,97.4897935039314,99.6848474809742,0.991226075692495,LogisticModel
9.801,98.5874975618715,97.4900538010916,99.6849413226514,0.9912703891951,LogisticModel
9.802,98.5876745921351,97.4903140452543,99.6850351390159,0.991314698176611,LogisticModel
9.803,98.5878515832559,97.4905742345461,99.6851289319656,0.99135900263795,LogisticModel
9.804,98.5880285352463,97.4908343836265,99.6852226868661,0.99140330258004,LogisticModel
9.805,98.5882054481187,97.4910944725491,99.6853164236883,0.991447598003803,LogisticModel
9.806,98.5883823218856,97.4913545178596,99.6854101259116,0.991491888910159,LogisticModel
9.807,98.5885591565594,97.4916145077527,99.685503805366,0.991536175300032,LogisticModel
9.808,98.5887359521523,97.4918744440315,99.6855974602732,0.99158045717434,LogisticModel
9.809,98.5889127086769,97.4921343292869,99.6856910880669,0.991624734534005,LogisticModel
9.81,98.5890894261455,97.4923941700376,99.6857846822533,0.991669007379949,LogisticModel
9.811,98.5892661045705,97.4926539497625,99.6858782593785,0.991713275713089,LogisticModel
9.812,98.5894427439642,97.4929136897234,99.6859717982049,0.991757539534348,LogisticModel
9.813,98.589619344339,97.4931733702232,99.6860653184548,0.991801798844644,LogisticModel
9.814,98.5897959057073,97.4934330090981,99.6861588023165,0.991846053644897,LogisticModel
9.815,98.5899724280815,97.4936925835707,99.6862522725922,0.991890303936025,LogisticModel
9.816,98.5901489114738,97.4939521130174,99.6863457099301,0.991934549718948,LogisticModel
9.817,98.5903253558966,97.4942115927347,99.6864391190585,0.991978790994584,LogisticModel
9.818,98.5905017613624,97.4944710221386,99.6865325005861,0.992023027763851,LogisticModel
9.819,98.5906781278833,97.4947304012417,99.6866258545248,0.992067260027667,LogisticModel
9.82,98.5908544554718,97.4949897306529,99.6867191802906,0.99211148778695,LogisticModel
9.821,98.5910307441401,97.4952490029358,99.6868124853444,0.992155711042617,LogisticModel
9.822,98.5912069939006,97.4955082264949,99.6869057613063,0.992199929795585,LogisticModel
9.823,98.5913832047656,97.4957674041729,99.6869990053583,0.992244144046771,LogisticModel
9.824,98.5915593767475,97.4960265228733,99.6870922306216,0.992288353797093,LogisticModel
9.825,98.5917355098584,97.4962855928875,99.6871854268293,0.992332559047464,LogisticModel
9.826,98.5919116041107,97.4965446151713,99.6872785930502,0.992376759798803,LogisticModel
9.827,98.5920876595168,97.4968035838279,99.6873717352057,0.992420956052024,LogisticModel
9.828,98.5922636760889,97.4970625038357,99.687464848342,0.992465147808043,LogisticModel
9.829,98.5924396538392,97.4973213761506,99.6875579315278,0.992509335067776,LogisticModel
9.83,98.5926155927801,97.4975801948758,99.6876509906844,0.992553517832136,LogisticModel
9.831,98.5927914929239,97.4978389571931,99.6877440286546,0.992597696102038,LogisticModel
9.832,98.5929673542827,97.4980976830778,99.6878370254876,0.992641869878398,LogisticModel
9.833,98.5931431768689,97.4983563432436,99.6879300104943,0.992686039162128,LogisticModel
9.834,98.5933189606948,97.4986149576659,99.6880229637237,0.992730203954143,LogisticModel
9.835,98.5934947057726,97.4988735191563,99.6881158923888,0.992774364255355,LogisticModel
9.836,98.5936704121145,97.4991320374112,99.6882087868177,0.99281852006668,LogisticModel
9.837,98.5938460797327,97.4993904993324,99.688301660133,0.992862671389028,LogisticModel
9.838,98.5940217086396,97.4996489105943,99.6883945066848,0.992906818223313,LogisticModel
9.839,98.5941972988473,97.4999072714569,99.6884873262378,0.992950960570447,LogisticModel
9.84,98.5943728503682,97.5001655847634,99.688580115973,0.992995098431341,LogisticModel
9.841,98.5945483632143,97.5004238393028,99.6886728871259,0.993039231806909,LogisticModel
9.842,98.594723837398,97.5006820481984,99.6887656265976,0.993083360698062,LogisticModel
9.843,98.5948992729314,97.5009402095753,99.6888583362875,0.99312748510571,LogisticModel
9.844,98.5950746698267,97.5011983190754,99.6889510205781,0.993171605030765,LogisticModel
9.845,98.5952500280963,97.5014563801377,99.6890436760548,0.993215720474137,LogisticModel
9.846,98.5954253477521,97.5017143853261,99.6891363101782,0.993259831436737,LogisticModel
9.847,98.5956006288066,97.5019723402137,99.6892289173994,0.993303937919474,LogisticModel
9.848,98.5957758712717,97.502230250476,99.6893214920673,0.99334803992326,LogisticModel
9.849,98.5959510751598,97.5024881045528,99.6894140457668,0.993392137449003,LogisticModel
9.85,98.596126240483,97.5027459146242,99.6895065663417,0.993436230497612,LogisticModel
9.851,98.5963013672534,97.5030036635688,99.689599070938,0.993480319069996,LogisticModel
9.852,98.5964764554833,97.5032613710157,99.689691539951,0.993524403167066,LogisticModel
9.853,98.5966515051848,97.503519021731,99.6897839886386,0.993568482789727,LogisticModel
9.854,98.5968265163701,97.5037766250637,99.6898764076764,0.99361255793889,LogisticModel
9.855,98.5970014890513,97.5040341766553,99.6899688014473,0.993656628615462,LogisticModel
9.856,98.5971764232406,97.504291678406,99.6900611680751,0.99370069482035,LogisticModel
9.857,98.59735131895,97.5045491318671,99.690153506033,0.993744756554462,LogisticModel
9.858,98.5975261761919,97.5048065370508,99.690245815333,0.993788813818705,LogisticModel
9.859,98.5977009949782,97.50506388215,99.6903381078064,0.993832866613986,LogisticModel
9.86,98.5978757753211,97.5053211877383,99.690430362904,0.993876914941211,LogisticModel
9.861,98.5980505172328,97.5055784397711,99.6905225946945,0.993920958801287,LogisticModel
9.862,98.5982252207254,97.5058356380155,99.6906148034352,0.993964998195119,LogisticModel
9.863,98.5983998858109,97.5060927876944,99.6907069839273,0.994009033123613,LogisticModel
9.864,98.5985745125015,97.5063498895193,99.6907991354836,0.994053063587675,LogisticModel
9.865,98.5987491008093,97.5066069397259,99.6908912618926,0.99409708958821,LogisticModel
9.866,98.5989236507463,97.5068639392706,99.690983362222,0.994141111126122,LogisticModel
9.867,98.5990981623248,97.5071208872215,99.6910754374281,0.994185128202317,LogisticModel
9.868,98.5992726355567,97.5073777898505,99.6911674812629,0.994229140817698,LogisticModel
9.869,98.5994470704542,97.5076346331118,99.6912595077966,0.99427314897317,LogisticModel
9.87,98.5996214670293,97.5078914369858,99.6913514970728,0.994317152669637,LogisticModel
9.871,98.5997958252941,97.5081481858878,99.6914434647005,0.994361151908001,LogisticModel
9.872,98.5999701452607,97.5084048823128,99.6915354082087,0.994405146689166,LogisticModel
9.873,98.6001444269412,97.5086615300502,99.6916273238321,0.994449137014036,LogisticModel
9.874,98.6003186703475,97.5089181272238,99.6917192134712,0.994493122883512,LogisticModel
9.875,98.6004928754918,97.509174671957,99.6918110790266,0.994537104298498,LogisticModel
9.876,98.6006670423861,97.5094311748938,99.6919029098784,0.994581081259895,LogisticModel
9.877,98.6008411710424,97.5096876195046,99.6919947225803,0.994625053768605,LogisticModel
9.878,98.6010152614729,97.5099440195103,99.6920865034354,0.994669021825529,LogisticModel
9.879,98.6011893136894,97.510200367475,99.6921782599039,0.99471298543157,LogisticModel
9.88,98.6013633277041,97.5104566664873,99.692269988921,0.994756944587628,LogisticModel
9.881,98.601537303529,97.510712909705,99.6923616973531,0.994800899294604,LogisticModel
9.882,98.6017112411761,97.5109691087172,99.6924533736351,0.994844849553398,LogisticModel
9.883,98.6018851406574,97.511225251959,99.6925450293559,0.994888795364911,LogisticModel
9.884,98.602059001985,97.5114813535026,99.6926366504673,0.994932736730042,LogisticModel
9.885,98.6022328251707,97.5117373949282,99.6927282554132,0.994976673649691,LogisticModel
9.886,98.6024066102267,97.5119933971629,99.6928198232905,0.995020606124758,LogisticModel
9.887,98.6025803571649,97.5122493489922,99.6929113653376,0.995064534156142,LogisticModel
9.888,98.6027540659974,97.5125052445183,99.6930028874764,0.995108457744741,LogisticModel
9.889,98.602927736736,97.5127610902568,99.6930943832151,0.995152376891454,LogisticModel
9.89,98.6031013693928,97.5130168881091,99.6931858506764,0.995196291597179,LogisticModel
9.891,98.6032749639798,97.5132726315839,99.6932772963757,0.995240201862815,LogisticModel
9.892,98.6034485205089,97.5135283315689,99.6933687094488,0.99528410768926,LogisticModel
9.893,98.603622038992,97.5137839802768,99.6934600977073,0.99532800907741,LogisticModel
9.894,98.6037955194413,97.5140395811471,99.6935514577355,0.995371906028162,LogisticModel
9.895,98.6039689618685,97.5142951298196,99.6936427939174,0.995415798542415,LogisticModel
9.896,98.6041423662857,97.5145506222858,99.6937341102856,0.995459686621064,LogisticModel
9.897,98.6043157327048,97.514806077585,99.6938253878246,0.995503570265006,LogisticModel
9.898,98.6044890611378,97.5150614763505,99.6939166459251,0.995547449475137,LogisticModel
9.899,98.6046623515966,97.5153168239113,99.6940078792818,0.995591324252353,LogisticModel
9.9,98.604835604093,97.5155721255969,99.6940990825891,0.99563519459755,LogisticModel
9.901,98.6050088186391,97.5158273726745,99.6941902646038,0.995679060511622,LogisticModel
9.902,98.6051819952468,97.5160825704735,99.6942814200201,0.995722921995465,LogisticModel
9.903,98.605355133928,97.5163377205438,99.6943725473121,0.995766779049974,LogisticModel
9.904,98.6055282346945,97.5165928194699,99.6944636499191,0.995810631676043,LogisticModel
9.905,98.6057012975584,97.5168478750641,99.6945547200526,0.995854479874566,LogisticModel
9.906,98.6058743225314,97.5171028711452,99.6946457739177,0.995898323646437,LogisticModel
9.907,98.6060473096256,97.5173578279389,99.6947367913123,0.995942162992551,LogisticModel
9.908,98.6062202588527,97.5176127305612,99.6948277871442,0.995985997913799,LogisticModel
9.909,98.6063931702247,97.5178675845823,99.6949187558672,0.996029828411077,LogisticModel
9.91,98.6065660437535,97.5181223865864,99.6950097009207,0.996073654485275,LogisticModel
9.911,98.606738879451,97.5183771388281,99.6951006200739,0.996117476137288,LogisticModel
9.912,98.6069116773289,97.5186318406144,99.6951915140434,0.996161293368007,LogisticModel
9.913,98.6070844373992,97.5188864923099,99.6952823824886,0.996205106178324,LogisticModel
9.914,98.6072571596738,97.5191410992447,99.695373220103,0.996248914569132,LogisticModel
9.915,98.6074298441645,97.5193956507946,99.6954640375343,0.996292718541321,LogisticModel
9.916,98.6076024908831,97.5196501610359,99.6955548207303,0.996336518095784,LogisticModel
9.917,98.6077750998416,97.5199046115433,99.6956455881398,0.99638031323341,LogisticModel
9.918,98.6079476710517,97.5201590207662,99.6957363213371,0.996424103955091,LogisticModel
9.919,98.6081202045252,97.5204133761895,99.695827032861,0.996467890261717,LogisticModel
9.92,98.6082927002742,97.520667677586,99.6959177229623,0.996511672154179,LogisticModel
9.921,98.6084651583102,97.5209219426996,99.6960083739208,0.996555449633365,LogisticModel
9.922,98.6086375786452,97.5211761437656,99.6960990135249,0.996599222700167,LogisticModel
9.923,98.6088099612911,97.5214303045527,99.6961896180295,0.996642991355472,LogisticModel
9.924,98.6089823062595,97.5216844125451,99.696280199974,0.996686755600171,LogisticModel
9.925,98.6091546135624,97.5219384759094,99.6963707512154,0.996730515435153,LogisticModel
9.926,98.6093268832115,97.522192485911,99.696461280512,0.996774270861305,LogisticModel
9.927,98.6094991152186,97.5224464500098,99.6965517804274,0.996818021879515,LogisticModel
9.928,98.6096713095955,97.5227003533218,99.6966422658693,0.996861768490673,LogisticModel
9.929,98.6098434663541,97.5229542166655,99.6967327160428,0.996905510695666,LogisticModel
9.93,98.6100155855061,97.5232080339039,99.6968231371083,0.996949248495381,LogisticModel
9.931,98.6101876670632,97.5234617984312,99.6969135356953,0.996992981890706,LogisticModel
9.932,98.6103597110373,97.523715517469,99.6970039046057,0.997036710882527,LogisticModel
9.933,98.6105317174402,97.5239691735349,99.6970942613454,0.997080435471731,LogisticModel
9.934,98.6107036862835,97.5242227963107,99.6971845762563,0.997124155659204,LogisticModel
9.935,98.6108756175791,97.5244763595665,99.6972748755916,0.997167871445834,LogisticModel
9.936,98.6110475113387,97.5247298739526,99.6973651487249,0.997211582832505,LogisticModel
9.937,98.6112193675741,97.524983344446,99.6974553907021,0.997255289820103,LogisticModel
9.938,98.6113911862969,97.5252367710588,99.6975456015351,0.997298992409514,LogisticModel
9.939,98.6115629675191,97.5254901394988,99.6976357955394,0.997342690601622,LogisticModel
9.94,98.6117347112523,97.5257434572255,99.697725965279,0.997386384397313,LogisticModel
9.941,98.6119064175081,97.5259967267334,99.6978161082829,0.997430073797471,LogisticModel
9.942,98.6120780862984,97.5262499474431,99.6979062251538,0.99747375880298,LogisticModel
9.943,98.6122497176349,97.5265031243317,99.6979963109381,0.997517439414725,LogisticModel
9.944,98.6124213115293,97.5267562471264,99.6980863759323,0.997561115633588,LogisticModel
9.945,98.6125928679934,97.5270093211585,99.6981764148282,0.997604787460454,LogisticModel
9.946,98.6127643870387,97.5272623470312,99.6982664270462,0.997648454896206,LogisticModel
9.947,98.6129358686771,97.5275153226285,99.6983564147257,0.997692117941727,LogisticModel
9.948,98.6131073129202,97.5277682516268,99.6984463742136,0.997735776597898,LogisticModel
9.949,98.6132787197797,97.5280211284818,99.6985363110777,0.997779430865604,LogisticModel
9.95,98.6134500892674,97.5282739547421,99.6986262237926,0.997823080745725,LogisticModel
9.951,98.6136214213948,97.5285267391681,99.6987161036215,0.997866726239145,LogisticModel
9.952,98.6137927161737,97.5287794730232,99.6988059593242,0.997910367346743,LogisticModel
9.953,98.6139639736158,97.5290321504081,99.6988957968235,0.997954004069403,LogisticModel
9.954,98.6141351937327,97.5292847884769,99.6989855989884,0.997997636408004,LogisticModel
9.955,98.614306376536,97.529537369744,99.6990753833281,0.998041264363428,LogisticModel
9.956,98.6144775220376,97.5297899014332,99.699165142642,0.998084887936556,LogisticModel
9.957,98.6146486302489,97.5300423926606,99.6992548678373,0.998128507128266,LogisticModel
9.958,98.6148197011818,97.5302948286582,99.6993445737053,0.998172121939441,LogisticModel
9.959,98.6149907348477,97.5305472141673,99.699434255528,0.998215732370958,LogisticModel
9.96,98.6151617312583,97.5307995573585,99.6995239051582,0.998259338423699,LogisticModel
9.961,98.6153326904254,97.5310518472469,99.6996135336039,0.998302940098541,LogisticModel
9.962,98.6155036123605,97.5313040885744,99.6997031361465,0.998346537396365,LogisticModel
9.963,98.6156744970752,97.5315562828894,99.6997927112611,0.998390130318048,LogisticModel
9.964,98.6158453445812,97.531808427721,99.6998822614415,0.998433718864469,LogisticModel
9.965,98.6160161548901,97.5320605265096,99.6999717832707,0.998477303036506,LogisticModel
9.966,98.6161869280136,97.532312567089,99.7000612889381,0.998520882835038,LogisticModel
9.967,98.6163576639631,97.5325645728812,99.700150755045,0.998564458260942,LogisticModel
9.968,98.6165283627503,97.5328165145762,99.7002402109245,0.998608029315094,LogisticModel
9.969,98.6166990243869,97.533068412758,99.7003296360159,0.998651595998373,LogisticModel
9.97,98.6168696488844,97.5333202659019,99.7004190318669,0.998695158311656,LogisticModel
9.971,98.6170402362544,97.5335720730737,99.7005083994352,0.998738716255818,LogisticModel
9.972,98.6172107865085,97.5338238245889,99.7005977484282,0.998782269831736,LogisticModel
9.973,98.6173812996583,97.5340755232977,99.7006870760189,0.998825819040286,LogisticModel
9.974,98.6175517757153,97.5343271848198,99.7007763666109,0.998869363882344,LogisticModel
9.975,98.6177222146912,97.5345787950953,99.7008656342871,0.998912904358786,LogisticModel
9.976,98.6178926165974,97.534830356975,99.7009548762199,0.998956440470486,LogisticModel
9.977,98.6180629814456,97.5350818607738,99.7010441021175,0.99899997221832,LogisticModel
9.978,98.6182333092473,97.5353333261302,99.7011332923645,0.999043499603163,LogisticModel
9.979,98.6184036000141,97.5355847356783,99.70122246435,0.999087022625888,LogisticModel
9.98,98.6185738537575,97.5358360974671,99.7013116100478,0.999130541287371,LogisticModel
9.981,98.618744070489,97.5360874193127,99.7014007216654,0.999174055588485,LogisticModel
9.982,98.6189142502203,97.5363386772242,99.7014898232164,0.999217565530104,LogisticModel
9.983,98.6190843929627,97.5365899039665,99.701578881959,0.9992610711131,LogisticModel
9.984,98.6192544987279,97.5368410736559,99.7016679238,0.999304572338349,LogisticModel
9.985,98.6194245675274,97.537092196591,99.7017569384639,0.999348069206721,LogisticModel
9.986,98.6195945993727,97.5373432678184,99.7018459309271,0.999391561719091,LogisticModel
9.987,98.6197645942754,97.5375942923148,99.701934896236,0.99943504987633,LogisticModel
9.988,98.6199345522468,97.5378452725743,99.7020238319193,0.99947853367931,LogisticModel
9.989,98.6201044732986,97.5380961943032,99.702112752294,0.999522013128904,LogisticModel
9.99,98.6202743574422,97.5383470727651,99.7022016421194,0.999565488225982,LogisticModel
9.991,98.6204442046892,97.5385979001669,99.7022905092115,0.999608958971417,LogisticModel
9.992,98.620614015051,97.5388486959163,99.7023793341857,0.999652425366079,LogisticModel
9.993,98.6207837885391,97.539099416268,99.7024681608102,0.999695887410839,LogisticModel
9.994,98.620953525165,97.5393501049907,99.7025569453393,0.999739345106568,LogisticModel
9.995,98.6211232249401,97.5396007408065,99.7026457090737,0.999782798454136,LogisticModel
9.996,98.621292887876,97.5398513309429,99.7027344448092,0.999826247454412,LogisticModel
9.997,98.6214625139841,97.5401018670174,99.7028231609509,0.999869692108268,LogisticModel
9.998,98.6216321032759,97.5403523580247,99.7029118485272,0.999913132416571,LogisticModel
9.999,98.6218016557629,97.540602805281,99.7030005062448,0.999956568380192,LogisticModel
10,98.6219711714565,97.5408531972058,99.7030891457071,1,LogisticModel
10.001,98.622140650368,97.5411035497788,99.7031777509572,1.00004342727686,LogisticModel
10.002,98.6223100925091,97.5413538392382,99.70326634578,1.00008685021165,LogisticModel
10.003,98.6224794978911,97.5416040909048,99.7033549048774,1.00013026880523,LogisticModel
10.004,98.6226488665255,97.541854292609,99.703443440442,1.00017368305846,LogisticModel
10.005,98.6228181984236,97.5421044468446,99.7035319500027,1.00021709297223,LogisticModel
10.006,98.622987493597,97.5423545520877,99.7036204351063,1.00026049854739,LogisticModel
10.007,98.6231567520571,97.5426046102438,99.7037088938704,1.00030389978481,LogisticModel
10.008,98.6233259738152,97.5428546122135,99.7037973354168,1.00034729668536,LogisticModel
10.009,98.6234951588828,97.5431045827306,99.7038857350349,1.00039068924991,LogisticModel
10.01,98.6236643072712,97.5433544883319,99.7039741262106,1.00043407747932,LogisticModel
10.011,98.623833418992,97.5436043546981,99.7040624832859,1.00047746137446,LogisticModel
10.012,98.6240024940564,97.5438541711943,99.7041508169185,1.00052084093619,LogisticModel
10.013,98.624171532476,97.5441039378321,99.7042391271198,1.00056421616538,LogisticModel
10.014,98.624340534262,97.544353656517,99.7043274120069,1.00060758706289,LogisticModel
10.015,98.6245094994258,97.5446033269018,99.7044156719498,1.00065095362959,LogisticModel
10.016,98.6246784279789,97.5448529527864,99.7045039031715,1.00069431586635,LogisticModel
10.017,98.6248473199327,97.5451025254291,99.7045921144363,1.00073767377403,LogisticModel
10.018,98.6250161752984,97.5453520507533,99.7046802998435,1.0007810273535,LogisticModel
10.019,98.6251849940874,97.5456015291295,99.7047684590454,1.00082437660561,LogisticModel
10.02,98.6253537763112,97.5458509636398,99.7048565889826,1.00086772153123,LogisticModel
10.021,98.6255225219811,97.5461003390423,99.7049447049198,1.00091106213122,LogisticModel
10.022,98.6256912311083,97.5463496759258,99.7050327862909,1.00095439840646,LogisticModel
10.023,98.6258599037044,97.5465989646012,99.7051208428077,1.00099773035779,LogisticModel
10.024,98.6260285397806,97.5468482010622,99.7052088784989,1.00104105798609,LogisticModel
10.025,98.6261971393482,97.5470973896974,99.7052968889991,1.00108438129222,LogisticModel
10.026,98.6263657024187,97.547346540807,99.7053848640303,1.00112770027703,LogisticModel
10.027,98.6265342290032,97.547595625659,99.7054728323474,1.0011710149414,LogisticModel
10.028,98.6267027191132,97.5478446764381,99.7055607617884,1.00121432528618,LogisticModel
10.029,98.62687117276,97.548093674113,99.7056486714069,1.00125763131223,LogisticModel
10.03,98.6270395899549,97.5483426196426,99.7057365602671,1.00130093302042,LogisticModel
10.031,98.6272079707091,97.548591523915,99.7058244175033,1.0013442304116,LogisticModel
10.032,98.6273763150341,97.548840383284,99.7059122467841,1.00138752348664,LogisticModel
10.033,98.6275446229411,97.5490891901823,99.7060000556998,1.0014308122464,LogisticModel
10.034,98.6277128944413,97.5493379508931,99.7060878379895,1.00147409669173,LogisticModel
10.035,98.6278811295462,97.5495866579809,99.7061756011115,1.0015173768235,LogisticModel
10.036,98.628049328267,97.5498353204389,99.706263336095,1.00156065264257,LogisticModel
10.037,98.6282174906149,97.5500839342615,99.7063510469684,1.0016039241498,LogisticModel
10.038,98.6283856166013,97.5503325038373,99.7064387293654,1.00164719134604,LogisticModel
10.039,98.6285537062374,97.5505810194756,99.7065263929993,1.00169045423215,LogisticModel
10.04,98.6287217595346,97.5508294914774,99.7066140275917,1.001733712809,LogisticModel
10.041,98.628889776504,97.5510779226967,99.7067016303112,1.00177696707744,LogisticModel
10.042,98.6290577571569,97.5513262941006,99.7067892202132,1.00182021703833,LogisticModel
10.043,98.6292257015046,97.5515746291224,99.7068767738868,1.00186346269252,LogisticModel
10.044,98.6293936095583,97.5518229015086,99.706964317608,1.00190670404088,LogisticModel
10.045,98.6295614813293,97.5520711365881,99.7070518260706,1.00194994108427,LogisticModel
10.046,98.6297293168289,97.5523193280996,99.7071393055582,1.00199317382353,LogisticModel
10.047,98.6298971160682,97.5525674607999,99.7072267713365,1.00203640225953,LogisticModel
10.048,98.6300648790585,97.5528155518503,99.7073142062668,1.00207962639312,LogisticModel
10.049,98.6302326058111,97.5530635968845,99.7074016147376,1.00212284622516,LogisticModel
10.05,98.6304002963371,97.5533115915362,99.7074890011379,1.00216606175651,LogisticModel
10.051,98.6305679506477,97.5535595396076,99.7075763616878,1.00220927298801,LogisticModel
10.052,98.6307355687543,97.5538074373192,99.7076637001894,1.00225247992054,LogisticModel
10.053,98.630903150668,97.5540552856302,99.7077510157058,1.00229568255493,LogisticModel
10.054,98.6310706964,97.5543030957896,99.7078382970103,1.00233888089206,LogisticModel
10.055,98.6312382059615,97.5545508487631,99.7079255631598,1.00238207493276,LogisticModel
10.056,98.6314056793637,97.5547985567478,99.7080128019796,1.0024252646779,LogisticModel
10.057,98.6315731166178,97.5550462138426,99.708100019393,1.00246845012833,LogisticModel
10.058,98.631740517735,97.555293835314,99.708187200156,1.00251163128491,LogisticModel
10.059,98.6319078827265,97.5555413962144,99.7082743692386,1.00255480814848,LogisticModel
