time_period,time_identifier,geographic_level,country_code,country_name,date,phase,response_rate,number_responded,number_open_including_inset,proportion_open_including_inset,number_fully_open_settings,proportion_fully_open_settings,number_of_settings_with_one_or_more_students_self_isolating_due_to_COVID_contact_within_settings,proportion_of_settings_with_one_or_more_students_self_isolating_due_to_COVID_contact_within_settings,number_students_attending,proportion_students_attending,overall_attendance_rate_excl_year_11_13_students_not_in_attendance_adjusted,number_students_attending_fully_open_settings,proportion_students_attending_fully_open_settings,number_students_with_sw_attending,proportion_students_with_sw_attending,number_students_with_sw_attending_fully_open_settings,proportion_students_with_sw_attending_in_fully_open_settings,number_students_with_ehcp_attending,proportion_students_with_ehcp_attending,number_students_with_ehcp_attending_fully_open_settings,proportion_students_with_ehcp_attending_fully_open_settings,number_students_eligible_fsm_attending,proportion_students_eligible_fsm_attending,number_children_of_critical_workers_attending,number_of_otherwise_vulnerable_students_attending,total_students_absent_from_open_settings_with_a_suspected_case_of_COVID19,proportion_students_absent_with_a_suspected_case_of_COVID19,proportion_students_absent_with_a_suspected_case_of_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_from_open_settings_with_a_confirmed_case_of_COVID19,proportion_students_absent_with_a_confirmed_case_of_COVID19,proportion_students_absent_with_a_confirmed_case_of_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_isolating_NHS_track_and_trace,proportion_students_isolating_NHS_track_and_trace,total_students_absent_from_open_settings_required_to_remain_at_home_or_isolate_in_line_with_government_guidance,proportion_students_required_to_remain_at_home_or_isolate_in_line_with_government_guidance,total_students_absent_due_to_attendance_restrictions,proportion_students_absent_due_to_attendance_restrictions,total_students_absent_other_isolation,proportion_students_absent_other_isolation,total_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_inside_setting,proportion_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_inside_setting,proportion_students_isolating_due_to_potential_contact_with_case_of_COVID19_inside_setting_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_outside_setting,proportion_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_outside_setting,proportion_students_isolating_due_to_potential_contact_with_case_of_COVID19_outside_setting_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_not_attending_because_setting_is_closed,total_students_unable_to_attend_because_setting_is_closed_due_to_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,proportion_students_not_attending_because_setting_is_closed,proportion_students_unable_to_attend_because_setting_is_closed_due_to_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_for_all_covid_reasons,proportion_students_absent_for_all_covid_reasons
2021,Week 4,National,E92000001,England,2021/01/26,Further education,98,209,-,-,-,-,-,-,6600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 4,National,E92000001,England,2021/01/27,All state-funded schools,86,18600,21500,99.4,-,-,-,-,1235000,15.2,-,-,-,82000,43.5,-,-,112000,36.8,-,-,-,-,867000,211000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 4,National,E92000001,England,2021/01/27,Further education,96,209,-,-,-,-,-,-,6700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 4,National,E92000001,England,2021/01/28,All state-funded schools,87,18800,21500,99.4,-,-,-,-,1211000,14.9,-,-,-,80000,42.7,-,-,110000,36.4,-,-,-,-,850000,207000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 4,National,E92000001,England,2021/01/28,Further education,96,203,-,-,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 4,National,E92000001,England,2021/01/29,All state-funded schools,86,18500,21400,99.4,-,-,-,-,1124000,13.8,-,-,-,78000,41.4,-,-,106000,34.8,-,-,-,-,777000,199000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 4,National,E92000001,England,2021/01/29,Further education,96,200,-,-,-,-,-,-,4400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/01,All state-funded schools,87,18900,21500,99.4,-,-,-,-,1246000,15.3,-,-,-,84000,44.6,-,-,115000,37.9,-,-,-,-,864000,221000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/01,Further education,99,206,-,-,-,-,-,-,6400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/02,All state-funded schools,85,18500,20500,94.5,-,-,-,-,1197000,14.7,-,-,-,77000,41.1,-,-,109000,35.8,-,-,-,-,836000,210000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/02,Further education,97,199,-,-,-,-,-,-,6700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/03,All state-funded schools,86,18600,21500,99.4,-,-,-,-,1305000,16.1,-,-,-,85000,44.9,-,-,116000,38.2,-,-,-,-,908000,234000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/03,Further education,95,201,-,-,-,-,-,-,6900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/04,All state-funded schools,85,18400,21600,99.5,-,-,-,-,1287000,15.9,-,-,-,84000,44.6,-,-,116000,38.3,-,-,-,-,895000,229000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/04,Further education,94,198,-,-,-,-,-,-,6800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/05,All state-funded schools,84,18300,21500,99.5,-,-,-,-,1197000,14.7,-,-,-,82000,43.5,-,-,112000,36.8,-,-,-,-,820000,220000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 5,National,E92000001,England,2021/02/05,Further education,96,197,-,-,-,-,-,-,4700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/08,All state-funded schools,86,18500,20500,95,-,-,-,-,1198000,14.8,-,-,-,79000,42,-,-,106000,34.9,-,-,-,-,828000,219000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/08,Further education,96,199,-,-,-,-,-,-,5800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/09,All state-funded schools,85,18400,20500,94.8,-,-,-,-,1243000,15.3,-,-,-,81000,42.6,-,-,110000,36,-,-,-,-,864000,224000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/09,Further education,97,201,-,-,-,-,-,-,6700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/10,All state-funded schools,84,18300,21100,97.3,-,-,-,-,1298000,16,-,-,-,83000,44.3,-,-,114000,37.5,-,-,-,-,901000,237000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/10,Further education,95,197,-,-,-,-,-,-,6800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/11,All state-funded schools,84,18200,21300,98.6,-,-,-,-,1290000,15.9,-,-,-,84000,44.2,-,-,115000,37.9,-,-,-,-,894000,235000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/11,Further education,96,195,-,-,-,-,-,-,6300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/12,All state-funded schools,80,17300,20400,99.2,-,-,-,-,1137000,14,-,-,-,78000,41.1,-,-,104000,34.5,-,-,-,-,778000,212000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 6,National,E92000001,England,2021/02/12,Further education,58,129,-,-,-,-,-,-,3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/22,All state-funded schools,81,17500,20700,99.7,-,-,-,-,1342000,16.5,-,-,-,88000,46.4,-,-,124000,40.9,-,-,-,-,907000,262000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/22,Further education,92,186,-,-,-,-,-,-,6200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/23,All state-funded schools,84,18100,21600,99.8,-,-,-,-,1485000,18.3,-,-,-,96000,50.4,-,-,136000,44.9,-,-,-,-,1005000,291000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/23,Further education,95,198,-,-,-,-,-,-,7700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/24,All state-funded schools,83,17900,21600,99.7,-,-,-,-,1506000,18.5,-,-,-,97000,51,-,-,136000,45,-,-,-,-,1019000,296000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/24,Further education,92,197,-,-,-,-,-,-,7800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/25,All state-funded schools,82,17800,21600,99.8,-,-,-,-,1485000,18.3,-,-,-,96000,50.4,-,-,137000,45.1,-,-,-,-,1.00E+06,296000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/25,Further education,94,204,-,-,-,-,-,-,7600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/26,All state-funded schools,81,17400,21600,99.7,-,-,-,-,1386000,17.1,-,-,-,94000,49.4,-,-,131000,43.1,-,-,-,-,921000,282000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 8,National,E92000001,England,2021/02/26,Further education,92,193,-,-,-,-,-,-,5300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/01,All state-funded schools,83,17900,21600,99.7,-,-,-,-,1492000,18.4,-,-,-,98000,51.1,-,-,140000,46.2,-,-,-,-,987000,310000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/01,Further education,95,204,-,-,-,-,-,-,7700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/02,All state-funded schools,82,17700,21600,99.8,-,-,-,-,1535000,18.9,-,-,-,98000,51.5,-,-,142000,46.8,-,-,-,-,1026000,313000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/02,Further education,93,196,-,-,-,-,-,-,8800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/03,All state-funded schools,81,17600,21600,99.7,-,-,-,-,1552000,19.1,-,-,-,98000,51.8,-,-,142000,46.8,-,-,-,-,1034000,322000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/03,Further education,96,205,-,-,-,-,-,-,8500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/04,All state-funded schools,80,17400,21500,99.7,-,-,-,-,1522000,18.7,-,-,-,98000,51.3,-,-,142000,46.7,-,-,-,-,1013000,313000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/04,Further education,92,195,-,-,-,-,-,-,8500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/05,All state-funded schools,77,16600,20900,98.8,-,-,-,-,1368000,16.8,-,-,-,90500,47.6,-,-,130000,43.1,-,-,-,-,905000,283000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 9,National,E92000001,England,2021/03/05,Further education,45,100,-,-,-,-,-,-,6500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,All state-funded schools,75,16100,21600,99.5,-,-,-,-,5486000,67.5,-,-,-,132000,71.5,-,-,224000,73.5,-,-,1138000,67.5,-,-,3700,0,-,3400,0,-,-,-,-,-,-,-,-,-,13100,0.2,-,22400,0.3,-,61400,-,0.8,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,Further education,93,200,200,99,-,-,-,-,190000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,Independent schools,49,1200,2400,99.1,-,-,-,-,443000,81.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,Special post 16 institution,75,100,100,98.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,State-funded alternative provision,71,200,300,99.6,-,-,-,-,11000,53.9,-,-,-,2000,52.7,-,-,3000,62.8,-,-,5000,54.4,-,-,0,0.1,-,0,0.1,-,-,-,-,-,-,-,-,-,0,0.1,-,100,0.4,-,0,-,0.1,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,State-funded primary,75,12600,16800,99.9,-,-,-,-,4265000,95.7,-,-,-,81000,92.4,-,-,88000,90.6,-,-,9.00E+05,93.1,-,-,2900,0.1,-,1700,0,-,-,-,-,-,-,-,-,-,10800,0.2,-,16700,0.4,-,1200,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,State-funded secondary,72,2500,3400,97.5,-,-,-,-,1104000,31.5,-,-,-,25000,39.9,-,-,28000,40.7,-,-,189000,29,-,-,700,0,-,1600,0,-,-,-,-,-,-,-,-,-,1500,0,-,4500,0.1,-,59900,-,1.7,-,-,-
2021,Week 10,National,E92000001,England,2021/03/08,State-funded special,75,800,1100,99.6,-,-,-,-,106000,78.2,-,-,-,23000,78.3,-,-,105000,78.1,-,-,44000,76.9,-,-,100,0.1,-,100,0.1,-,-,-,-,-,-,-,-,-,800,0.6,-,1100,0.8,-,300,-,0.2,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,All state-funded schools,75,16200,21600,99.8,-,-,-,-,6179000,75.9,-,-,-,142000,75.8,-,-,239000,78.4,-,-,1270000,74.8,-,-,4800,0.1,-,3900,0,-,-,-,-,-,-,-,-,-,14100,0.2,-,25200,0.3,-,16100,-,0.2,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,Further education,94,200,200,100,-,-,-,-,225000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,Independent schools,49,1200,2400,99.6,-,-,-,-,478000,87.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,Special post 16 institution,73,100,100,98.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,State-funded alternative provision,72,300,300,99.6,-,-,-,-,11000,56.2,-,-,-,2000,51.6,-,-,3000,64.1,-,-,5000,54.7,-,-,0,0.1,-,0,0.1,-,-,-,-,-,-,-,-,-,0,0.2,-,100,0.4,-,0,-,0.1,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,State-funded primary,75,12600,16800,99.9,-,-,-,-,4275000,95.9,-,-,-,83000,92.2,-,-,89000,91.4,-,-,905000,93.3,-,-,3500,0.1,-,1700,0,-,-,-,-,-,-,-,-,-,10400,0.2,-,17600,0.4,-,1000,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,State-funded secondary,74,2500,3400,99.2,-,-,-,-,1781000,50.6,-,-,-,32000,51.9,-,-,37000,54.2,-,-,313000,47.3,-,-,1100,0,-,2100,0.1,-,-,-,-,-,-,-,-,-,2900,0.1,-,6400,0.2,-,15100,-,0.4,-,-,-
2021,Week 10,National,E92000001,England,2021/03/09,State-funded special,79,800,1100,100,-,-,-,-,111000,81.3,-,-,-,24000,80.4,-,-,111000,81.6,-,-,46000,80.4,-,-,200,0.1,-,100,0.1,-,-,-,-,-,-,-,-,-,700,0.5,-,1100,0.8,-,0,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,All state-funded schools,75,16100,21600,99.9,-,-,-,-,6805000,83.4,-,-,-,148000,79.8,-,-,249000,81.8,-,-,1380000,81.5,-,-,6000,0.1,-,4500,0.1,-,-,-,-,-,-,-,-,-,21000,0.3,-,28100,0.3,-,6700,-,0.1,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,Further education,95,200,200,99.5,-,-,-,-,233000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,Independent schools,48,1200,2400,99.7,-,-,-,-,494000,90.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,Special post 16 institution,77,100,100,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,State-funded alternative provision,70,200,300,100,-,-,-,-,11000,57.1,-,-,-,3000,55.6,-,-,3000,65.2,-,-,6000,58.4,-,-,0,0.1,-,0,0.1,-,-,-,-,-,-,-,-,-,0,0.2,-,100,0.5,-,0,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,State-funded primary,75,12500,16800,99.9,-,-,-,-,4271000,95.9,-,-,-,82000,91.8,-,-,89000,90.9,-,-,901000,92.8,-,-,4300,0.1,-,1800,0,-,-,-,-,-,-,-,-,-,14500,0.3,-,18400,0.4,-,1000,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,State-funded secondary,73,2500,3400,99.7,-,-,-,-,2411000,68,-,-,-,39000,63.7,-,-,46000,67.7,-,-,427000,65.1,-,-,1400,0,-,2600,0.1,-,-,-,-,-,-,-,-,-,5600,0.2,-,8500,0.2,-,5500,-,0.2,-,-,-
2021,Week 10,National,E92000001,England,2021/03/10,State-funded special,77,800,1100,99.8,-,-,-,-,113000,82.5,-,-,-,24000,80.8,-,-,112000,82.8,-,-,47000,81.1,-,-,200,0.1,-,100,0.1,-,-,-,-,-,-,-,-,-,900,0.6,-,1100,0.8,-,200,-,0.2,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,All state-funded schools,75,16300,21600,99.9,-,-,-,-,7231000,88.8,-,-,-,154000,82.2,-,-,256000,83.9,-,-,1460000,85.6,-,-,7200,0.1,-,5000,0.1,-,-,-,-,-,-,-,-,-,33100,0.4,-,30700,0.4,-,2400,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,Further education,96,200,200,100,-,-,-,-,250000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,Independent schools,49,1200,2400,99.4,-,-,-,-,497000,91.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,Special post 16 institution,80,100,100,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,State-funded alternative provision,72,200,300,99.6,-,-,-,-,11000,56.6,-,-,-,3000,53.4,-,-,3000,64.5,-,-,6000,57.4,-,-,0,0.2,-,0,0.1,-,-,-,-,-,-,-,-,-,0,0.2,-,100,0.5,-,0,-,0.1,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,State-funded primary,76,12700,16800,99.9,-,-,-,-,4251000,95.5,-,-,-,82000,91.2,-,-,88000,91.2,-,-,899000,92.1,-,-,5100,0.1,-,2000,0,-,-,-,-,-,-,-,-,-,21700,0.5,-,19200,0.4,-,900,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,State-funded secondary,73,2500,3500,99.9,-,-,-,-,2855000,80.9,-,-,-,45000,72.3,-,-,52000,76.8,-,-,508000,76.9,-,-,1800,0.1,-,2900,0.1,-,-,-,-,-,-,-,-,-,10400,0.3,-,10400,0.3,-,1500,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/11,State-funded special,78,800,1100,99.8,-,-,-,-,113000,82.6,-,-,-,25000,80.7,-,-,113000,82.9,-,-,47000,81,-,-,200,0.1,-,100,0.1,-,-,-,-,-,-,-,-,-,1000,0.7,-,1100,0.8,-,0,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,All state-funded schools,73,15800,21600,99.9,-,-,-,-,7340000,90.2,-,-,-,154000,82.2,-,-,255000,83.5,-,-,1471000,86.7,-,-,8300,0.1,-,5300,0.1,-,-,-,-,-,-,-,-,-,47700,0.6,-,33000,0.4,-,10200,-,0.1,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,Further education,97,200,200,99.5,-,-,-,-,203000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,Independent schools,46,1100,2400,99.4,-,-,-,-,497000,91.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,Special post 16 institution,78,100,100,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,State-funded alternative provision,70,200,300,100,-,-,-,-,11000,53.6,-,-,-,2000,49.3,-,-,3000,59.1,-,-,5000,53,-,-,0,0.2,-,0,0.1,-,-,-,-,-,-,-,-,-,100,0.4,-,100,0.5,-,0,-,0,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,State-funded primary,73,12300,16800,99.9,-,-,-,-,4211000,94.7,-,-,-,80000,89.8,-,-,87000,89.7,-,-,883000,90.9,-,-,6000,0.1,-,2000,0,-,-,-,-,-,-,-,-,-,28100,0.6,-,20400,0.5,-,2700,-,0.1,-,-,-
2021,Week 10,National,E92000001,England,2021/03/12,State-funded secondary,70,2400,3400,99.8,-,-,-,-,3007000,85.2,-,-,-,47000,75.1,-,-,54000,79.8,-,-,536000,81.6,-,-,2000,0.1,-,3200,0.1,-,-,-,-,-,-,-,-,-,18600,0.5,-,11500,0.3,-,7300,-,0.2,-,-,-
